"Model","Scenario","Region","Variable","Unit","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050"
"COFFEE 1.1","EN_NPi2020_400","Japan","Primary Energy","EJ/yr",21.46111265855764,"","","","",13.441305408696,12.7024521200653,13.47066063172857,14.30383053695933,15.23415096754128,14.69466124740187
"COFFEE 1.1","EN_NPi2020_400","Japan","Primary Energy|Coal","EJ/yr",4.028762395079999,"","","","",2.60415552528,1.37462522688,1.95937677648,2.44276783776,2.846726526816,2.66965926624
"COFFEE 1.1","EN_NPi2020_400","Japan","Primary Energy|Non-Biomass Renewables","EJ/yr",0.67625073072,"","","","",2.250447307776,3.81294214424064,4.99496431263552,5.907616152635518,6.146016959675519,6.55461188223552
"COFFEE 1.1","EN_NPi2020_400","Japan","Primary Energy|Biomass","EJ/yr",0.092003065314768,"","","","",0.6170005659455999,0.7712639713789919,0.959351183211024,1.28402521706376,1.756286759323872,1.996157780896464
"COFFEE 1.1","EN_NPi2020_400","Japan","Secondary Energy","EJ/yr",20.39219339433308,"","","","",11.78581288541242,8.668325775733054,7.853058959342832,7.157937832711488,7.461519950056464,6.567878181939264
"COFFEE 1.1","EN_NPi2020_400","Japan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",1362.357742377207,"","","","",848.3813862779823,509.9478939928271,397.3388695400389,246.9888927934284,147.8904940481942,123.6784434042999
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Emissions|CO2","Mt CO2/yr",39325.7589,"","","","",28072.6401,19151.2578,12631.4469,8851.1868,6637.8023,4770.1849
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Emissions|CH4","Mt CH4/yr",362.9244,"","","","",283.4887,237.8567,218.2745,206.6535,200.2207,192.5618
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Secondary Energy|Electricity|Gas","EJ/yr",26.0314,"","","","",27.117,16.6511,4.3963,1.2257,0.4266,0.0075
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",27.5909,"","","","",49.411,91.9971,144.5094,196.6307,244.1331,288.68
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Primary Energy|Gas","EJ/yr",128.571,"","","","",121.5368,88.6831,46.8388,14.9573,9.4189,10.5303
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Secondary Energy|Electricity|Biomass","EJ/yr",2.0074,"","","","",2.3439,2.4943,2.3427,2.0989,1.751,1.3584
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Secondary Energy|Electricity","EJ/yr",96.949,"","","","",103.7114,125.7885,167.7839,222.4416,274.3946,323.0013
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Secondary Energy|Electricity|Coal","EJ/yr",31.096,"","","","",14.8783,2.779,0.0107,0.009,0.02,0.0461
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Primary Energy|Oil","EJ/yr",193.1402,"","","","",191.0517,173.2134,149.2376,124.6264,97.9949,70.9898
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Primary Energy","EJ/yr",560.0647,"","","","",520.0557,490.7108,486.7119,497.3338,525.3903,559.5337
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Primary Energy|Coal","EJ/yr",140.9571,"","","","",71.9402,20.5288,3.7209,1.672,0.8594,0.5591
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Primary Energy|Non-Biomass Renewables","EJ/yr",27.9006,"","","","",51.1119,100.1421,162.7308,223.7166,278.7091,330.5085
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Primary Energy|Biomass","EJ/yr",61.3551,"","","","",76.1813,98.8186,113.1062,119.3648,123.8914,131.1755
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Secondary Energy","EJ/yr",438.9696,"","","","",430.7858,430.7974,441.2759,457.2268,489.2341,523.4931
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Primary Energy|Biomass|Electricity","EJ/yr",5.8552,"","","","",6.4346,6.5668,6.0991,5.356,4.3165,3.193
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",54309.1857,"","","","",39747.5841,29238.2344,22112.7053,17977.9118,15626.4664,13550.7239
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Emissions|CO2","Mt CO2/yr",1145.9413,"","","","",810.3241,466.1597,288.0996,182.2289,124.9583,88.0255
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Emissions|CH4","Mt CH4/yr",1.2531,"","","","",0.9542,0.8654,0.8319,0.7717,0.719,0.6712
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Secondary Energy|Electricity|Gas","EJ/yr",1.2396,"","","","",0.7495,0.3127,0.0232,0.0034,0.0003,0.0002
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.5942,"","","","",1.0598,1.8355,2.6221,3.1616,3.5343,3.8059
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Primary Energy|Gas","EJ/yr",4.1304,"","","","",2.8773,1.7704,0.9281,0.4485,0.4665,0.5701
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Secondary Energy|Electricity|Biomass","EJ/yr",0.2329,"","","","",0.3284,0.3572,0.3459,0.3261,0.2957,0.2562
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Secondary Energy|Electricity","EJ/yr",3.5784,"","","","",3.2055,3.2117,3.721,4.3664,4.7483,5.0248
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Secondary Energy|Electricity|Coal","EJ/yr",0.9564,"","","","",0.428,0.056,0.0009,0.0007,0.0005,0.0004
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Primary Energy|Oil","EJ/yr",7.8438,"","","","",7.0472,5.4308,4.1625,3.1202,2.2325,1.584
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Primary Energy","EJ/yr",17.5501,"","","","",14.633,12.0718,10.8922,9.9131,9.3723,9.0308
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Primary Energy|Coal","EJ/yr",4.0207,"","","","",1.8351,0.3009,0.1364,0.0894,0.1104,0.1041
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Primary Energy|Non-Biomass Renewables","EJ/yr",0.6062,"","","","",1.0931,1.9295,2.786,3.3685,3.7813,4.0952
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Primary Energy|Biomass","EJ/yr",0.7021,"","","","",1.3607,2.0963,2.2892,2.2086,2.0866,1.9585
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Secondary Energy","EJ/yr",12.9212,"","","","",11.6228,10.3447,9.6508,8.8479,8.4323,8.1826
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Primary Energy|Biomass|Electricity","EJ/yr",0.6022,"","","","",0.8146,0.8603,0.8302,0.7782,0.6994,0.5996
"REMIND-MAgPIE 2.1-4.2","CEMICS_SSP2-1p5C-minCDR","Japan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",1295.2198,"","","","",901.07,531.8423,345.9254,231.4668,171.355,131.4402
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Emissions|CO2","Mt CO2/yr",39809.6882,"","","","",28117.1751,17975.6599,11811.5696,7156.9521,3385.6536,592.586
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Emissions|CH4","Mt CH4/yr",361.5595,"","","","",267.8714,239.7417,223.2304,213.6426,205.468,196.5901
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Secondary Energy|Electricity|Gas","EJ/yr",24.2627,"","","","",23.7946,19.7958,10.7305,9.2358,6.4347,6.3252
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",28.4881,"","","","",48.0254,85.7718,122.7513,149.3522,169.7669,185.2097
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Primary Energy|Gas","EJ/yr",124.401,"","","","",102.5334,87.6349,64.7701,54.1464,45.0443,37.5081
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Secondary Energy|Electricity|Biomass","EJ/yr",2.0629,"","","","",2.4883,3.023,3.6779,4.417,5.0158,5.3641
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Secondary Energy|Electricity","EJ/yr",102.8738,"","","","",105.833,121.4403,148.2955,175.6153,194.8639,211.2961
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Secondary Energy|Electricity|Coal","EJ/yr",37.779,"","","","",22.0108,3.1378,0.0991,0.0185,0.0136,0.009
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Primary Energy|Oil","EJ/yr",177.9139,"","","","",180.2602,178.1997,162.129,128.9586,99.5549,76.9278
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Primary Energy","EJ/yr",559.2673,"","","","",490.3297,450.6339,451.768,448.8154,446.1608,443.8989
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Primary Energy|Coal","EJ/yr",160.4707,"","","","",87.1852,15.5164,4.2502,2.8516,2.787,2.8721
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Primary Energy|Non-Biomass Renewables","EJ/yr",28.82,"","","","",49.1236,91.2857,134.1806,165.3504,189.4135,208.0224
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Primary Energy|Biomass","EJ/yr",59.6181,"","","","",63.542,70.4336,78.8988,89.9667,102.2416,112.0742
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Secondary Energy","EJ/yr",429.6544,"","","","",394.3366,393.5251,406.3568,401.1434,395.421,389.9813
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Primary Energy|Biomass|Electricity","EJ/yr",5.9712,"","","","",6.9758,8.3594,10.022,11.6808,12.7948,13.2697
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",54593.2759,"","","","",39198.3607,27908.6633,21214.9522,16318.2922,12408.5853,9401.9332
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Emissions|CO2","Mt CO2/yr",1126.1272,"","","","",788.8459,443.358,230.1713,69.4669,-13.295,-55.426
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Emissions|CH4","Mt CH4/yr",1.2081,"","","","",0.9281,0.8568,0.7977,0.7769,0.7337,0.686
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Secondary Energy|Electricity|Gas","EJ/yr",1.2384,"","","","",0.8877,0.5441,0.1539,0.072,0.0466,0.0263
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.815,"","","","",1.0911,1.6797,2.3698,2.7961,3.0598,3.2215
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Primary Energy|Gas","EJ/yr",3.9163,"","","","",2.9302,2.1506,1.1694,0.7265,0.7297,0.6894
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Secondary Energy|Electricity|Biomass","EJ/yr",0.2162,"","","","",0.2674,0.2752,0.3048,0.3341,0.3366,0.3148
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Secondary Energy|Electricity","EJ/yr",3.7953,"","","","",3.363,3.2483,3.565,4.0476,4.2611,4.3142
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Secondary Energy|Electricity|Coal","EJ/yr",0.9602,"","","","",0.4648,0.0806,0.0012,0.001,0.0009,0.0007
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Primary Energy|Oil","EJ/yr",6.9543,"","","","",6.1324,4.9728,3.8703,2.4501,1.727,1.26
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Primary Energy","EJ/yr",17.1645,"","","","",13.7317,11.0823,9.9811,9.208,9.1459,8.8823
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Primary Energy|Coal","EJ/yr",4.4938,"","","","",2.112,0.3353,0.1048,0.0994,0.094,0.0867
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Primary Energy|Non-Biomass Renewables","EJ/yr",0.8269,"","","","",1.121,1.7651,2.5277,2.9927,3.2858,3.4765
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Primary Energy|Biomass","EJ/yr",0.7206,"","","","",0.9996,1.263,1.6408,2.2054,2.6385,2.7898
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Secondary Energy","EJ/yr",12.6471,"","","","",10.7115,9.4165,8.7474,7.8658,7.6638,7.3887
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Primary Energy|Biomass|Electricity","EJ/yr",0.5606,"","","","",0.6878,0.7128,0.8011,0.8832,0.8854,0.8231
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050 - IPD-median","Japan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",1273.6432,"","","","",878.0678,507.7611,286.8584,119.6898,37.4829,-9.4787
"GEM-E3_V2021","EN_NPi2020_500","World","Emissions|CO2","Mt CO2/yr",42431.34575149039,"","","","",29714.75451144758,20690.06640769274,11332.77113853737,4612.072202931739,-0.0025892479620779,-0.4568240355224588
"GEM-E3_V2021","EN_NPi2020_500","World","Emissions|CH4","Mt CH4/yr",414.1484557613459,"","","","",318.2787385039942,273.2435673875045,198.2879511456644,159.5306145852452,134.5729612404207,147.4282222069208
"GEM-E3_V2021","EN_NPi2020_500","World","Secondary Energy|Electricity|Gas","EJ/yr",21.27188592438572,"","","","",26.38154037777916,17.47265177749719,16.5798139184025,18.82587701421037,23.12618949171445,25.59340572742881
"GEM-E3_V2021","EN_NPi2020_500","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",26.07782311802002,"","","","",56.34567939437462,89.84809602201419,121.3378425988308,147.1100687116989,162.8761448851059,166.6614373850653
"GEM-E3_V2021","EN_NPi2020_500","World","Primary Energy|Gas","EJ/yr",155.9986249242776,"","","","",166.8639866987518,117.4186120966344,94.35594811420366,82.09622805782108,86.24466844158677,100.7393492159084
"GEM-E3_V2021","EN_NPi2020_500","World","Secondary Energy|Electricity|Biomass","EJ/yr",1.424229214716548,"","","","",2.954955680811558,3.99359033558254,7.490763250442381,11.28528071676215,15.06572537496592,17.65803456607964
"GEM-E3_V2021","EN_NPi2020_500","World","Secondary Energy|Electricity","EJ/yr",95.9478642246352,"","","","",107.6889012529956,132.1602069420361,168.3001683840385,204.8790193620144,230.0468836670745,237.6792034714361
"GEM-E3_V2021","EN_NPi2020_500","World","Secondary Energy|Electricity|Coal","EJ/yr",33.73291282442187,"","","","",6.990819920818764,2.772081963116904,2.815285152733323,3.918206819651711,4.131604859744922,3.878801112246958
"GEM-E3_V2021","EN_NPi2020_500","World","Primary Energy|Oil","EJ/yr",167.5471128961715,"","","","",156.8325716195568,141.1789383559433,92.37030446429148,45.48359166453173,18.18056786070933,32.17063448154543
"GEM-E3_V2021","EN_NPi2020_500","World","Primary Energy","EJ/yr",586.7322230151447,"","","","",543.6293392184339,507.0146511921238,487.1369438557721,472.2343746844325,487.6307654239678,549.8313777224568
"GEM-E3_V2021","EN_NPi2020_500","World","Primary Energy|Coal","EJ/yr",172.5957424736657,"","","","",71.79179309758412,45.43804325947365,26.19156669542405,17.17927419464193,11.95623004499226,14.28223438770547
"GEM-E3_V2021","EN_NPi2020_500","World","Primary Energy|Non-Biomass Renewables","EJ/yr",28.05799837957878,"","","","",60.50206606133381,97.08808045292926,131.2145327817416,159.1359967360612,176.0627728341392,180.4320134783875
"GEM-E3_V2021","EN_NPi2020_500","World","Primary Energy|Biomass","EJ/yr",49.2696451832668,"","","","",72.87106243160079,88.88359828590862,124.4614740241071,146.5941285719454,172.5300430501108,201.0519570684796
"GEM-E3_V2021","EN_NPi2020_500","World","Secondary Energy","EJ/yr",451.1607228821938,"","","","",409.4362479089055,385.3621286455499,328.0114287528341,283.2575658428487,261.8491317712453,293.9001102065764
"GEM-E3_V2021","EN_NPi2020_500","World","Primary Energy|Biomass|Electricity","EJ/yr",10.45233530343193,"","","","",25.49585975957653,28.86966316790603,53.96660852802713,82.08240608529032,110.6576606207182,131.6002755537714
"GEM-E3_V2021","EN_NPi2020_500","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",56805.58912632253,"","","","",41296.87734402333,30857.96590964061,19115.458341397,11213.31572162338,5726.138686192008,6134.452169886863
"GEM-E3_V2021","EN_NPi2020_500","Japan","Emissions|CO2","Mt CO2/yr",1259.5953065910517,"","","","",993.7788153752248,721.3988421379931,319.62591730415426,91.38378596692054,-41.29976790790204,-35.142767495295814
"GEM-E3_V2021","EN_NPi2020_500","Japan","Emissions|CH4","Mt CH4/yr",1.1280550155452769,"","","","",0.9668718169668904,0.8711234191808273,0.6546990168927528,0.5251769589493789,0.4401729560965651,0.4420542885541628
"GEM-E3_V2021","EN_NPi2020_500","Japan","Secondary Energy|Electricity|Gas","EJ/yr",1.5913259221339775,"","","","",1.79248203679358,1.3300102818901671,0.8292453306599531,0.5003649245246768,0.4124179696944239,0.3230866288875987
"GEM-E3_V2021","EN_NPi2020_500","Japan","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.691092028798037,"","","","",0.9697796350306322,1.4920292903503456,2.034032674546445,2.333964924551606,2.4643713012785606,2.4007775697364457
"GEM-E3_V2021","EN_NPi2020_500","Japan","Primary Energy|Gas","EJ/yr",7.798335217172986,"","","","",7.750236707699336,5.731840265001612,3.377282667926141,1.8673188026666097,1.3496043077824502,1.260647893281785
"GEM-E3_V2021","EN_NPi2020_500","Japan","Secondary Energy|Electricity|Biomass","EJ/yr",0.0949573577191403,"","","","",0.2401031937973744,0.2802470849224577,0.4729758465225951,0.6545207252281635,0.8003659244112578,0.9023112209720592
"GEM-E3_V2021","EN_NPi2020_500","Japan","Secondary Energy|Electricity","EJ/yr",3.666345969506236,"","","","",3.7057037688844057,3.934619772697849,4.434570322506608,4.816635116212278,5.00705010624571,4.877805263334937
"GEM-E3_V2021","EN_NPi2020_500","Japan","Secondary Energy|Electricity|Coal","EJ/yr",0.8301612781522396,"","","","",0.1155203265822988,0.0624484088706421,0.2335452723746241,0.3962827402433295,0.3755518892078487,0.3352158700946589
"GEM-E3_V2021","EN_NPi2020_500","Japan","Primary Energy|Oil","EJ/yr",7.823583190751119,"","","","",6.545468140545412,5.483949980836456,3.4037106981226204,1.6891820956114605,0.6904968193495973,1.2045466638855935
"GEM-E3_V2021","EN_NPi2020_500","Japan","Primary Energy","EJ/yr",21.76274407510824,"","","","",19.483948957558447,17.118245861131616,14.668276763889285,12.765267708833816,12.040500997633238,12.8868890566024
"GEM-E3_V2021","EN_NPi2020_500","Japan","Primary Energy|Coal","EJ/yr",4.338570425689259,"","","","",2.1205980876460897,1.6037396617498172,1.260541089194665,1.030430890799926,0.7269813507135008,0.8224968605910024
"GEM-E3_V2021","EN_NPi2020_500","Japan","Primary Energy|Non-Biomass Renewables","EJ/yr",0.7228198051964192,"","","","",1.016203174011694,1.5681234667283177,2.1383118731209025,2.45404266783028,2.59056000480082,2.527943951807248
"GEM-E3_V2021","EN_NPi2020_500","Japan","Primary Energy|Biomass","EJ/yr",0.6129906044225555,"","","","",1.4567270826633034,1.9593691436782763,3.628702161164955,4.801080569945177,5.737669325806751,6.1684467209685305
"GEM-E3_V2021","EN_NPi2020_500","Japan","Secondary Energy","EJ/yr",17.098525371241788,"","","","",14.4465111857315,12.665327203796595,9.749463289826204,7.456909244308965,6.09598957821476,6.7852070893110215
"GEM-E3_V2021","EN_NPi2020_500","Japan","Primary Energy|Biomass|Electricity","EJ/yr",0.455953781818263,"","","","",1.0930525388845909,1.2059554727990651,2.051540243645696,2.8321183783579618,3.482337478547444,3.9351975572662328
"GEM-E3_V2021","EN_NPi2020_500","Japan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",1341.623921992413,"","","","",1067.5298960908706,792.2965829662646,379.6638997042531,142.54437277743023,-3.940676044844864,-2.5417126142962445
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Emissions|CO2","Mt CO2/yr",39918.55957394146,"","","","",37240.97624036471,22758.77620649606,13800.43099083792,6528.316488223692,1729.890096185909,-1614.048360335534
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Emissions|CH4","Mt CH4/yr",356.5447082519531,"","","","",327.339599609375,257.5014038085938,215.9492950439453,191.0599975585938,174.3161926269531,157.8531036376953
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Secondary Energy|Electricity|Gas","EJ/yr",21.578310144,"","","","",21.384703918,20.075454176,14.120467584,22.341534792,27.789974879,36.976776496
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",24.35031990652344,"","","","",30.079043916,67.338898023,99.689951912,125.779457152,151.166733248,172.053404352
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Primary Energy|Gas","EJ/yr",128.3773984375,"","","","",128.9146015625,117.535203125,105.851703125,120.4073984375,138.820296875,160.229796875
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Secondary Energy|Electricity|Biomass","EJ/yr",1.8495936,"","","","",2.764392212,5.13848075,6.206566240000001,6.264283061,5.594642914,5.948934982
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Secondary Energy|Electricity","EJ/yr",102.841802752,"","","","",101.90589952,116.268204032,132.507598848,165.19069696,193.907392512,226.051096576
"IMAGE 3.2","SSP1_SPA1_19I_RE_LB","World","Secondary Energy|Electricity|Coal","EJ/yr",40.545410816,"","","","",33.87483864169531,9.500048872,1.1736781985,1.737759248,1.775222395,2.230701118
